
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444417722829 ;SP ;RAFARD ;JARDIM SAO CARLOS ;RUA RICARDO GERMANO ALBIERO, N. 436, LT 35 QD J ;143.508,51;228.000,00;37.06;Casa, 50.02 de área total, 50.02 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417722829
 1444415264980 ;SP ;RANCHARIA ;JARDIM DONA ANTONIA BATISTA ;RUA JOSE SILVEIRA BOTELHO (ANTIGA RUA 2), N. 170, LT 19 QD C ;119.590,43;190.000,00;37.06;Casa, 69.68 de área total, 69.68 de área privativa, 260.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415264980
 8444403266425 ;SP ;REGENTE FEIJO ;JARDIM REGINA ;RUA ANTONIO ALVES DOS SANTOS, N. 40, QD 06 LT 3-A ;70.744,52;140.000,00;49.47;Casa, 0.00 de área total, 70.40 de área privativa, 126.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403266425
 8555501812736 ;SP ;REGENTE FEIJO ;CENTRO ; RUA MARCONDES SALGADO, N. 267, ;166.693,60;280.000,00;40.47;Casa, 0.00 de área total, 172.14 de área privativa, 500.00 de área do terreno,  4 qto(s), a.serv, WC, 2 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555501812736
 8444416650105 ;SP ;REGINOPOLIS ;JARDIM MARIA LUIZA I ;RUA APARECIDA VERISSIMO MENDONCA, N. 109, QD 153 LT 0254 S 12 ;76.808,34;152.000,00;49.47;Casa, 0.00 de área total, 45.27 de área privativa, 182.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416650105
 8444425217273 ;SP ;REGINOPOLIS ;NUCLEO RESIDENCIAL JOSE DE JULIO ;RUA QUINZE DE AGOSTO, N. 769, LT 121 QD 120 ST 04 ;75.305,50;130.000,00;42.08;Casa, 52.97 de área total, 52.97 de área privativa, 134.31 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425217273
 8444425502920 ;SP ;REGINOPOLIS ;RESIDENCIAL JOSE VELOSO DIAS ;RUA ANOR VELOSO SOBRINHO, N. 468, LOT 46 QD 120 ;107.551,92;181.493,25;40.75;Casa, 74.83 de área total, 58.83 de área privativa, 134.31 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425502920
 8555519979187 ;SP ;RIBEIRAO PRETO ;JARDIM HELENA ;AVENIDA ALFREDO RAVANELI, N. 3409, Apto 205, BL 04 ;66.427,54;147.000,00;54.82;Apartamento, 105.46 de área total, 47.45 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519979187
 8555523513715 ;SP ;RIBEIRAO PRETO ;JARDIM MARCHESI ;AVENIDA DOS ANDRADAS, N. 700, Apto 12, BL 03 ;73.908,38;143.000,00;48.32;Apartamento, 0.00 de área total, 43.75 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555523513715
 8555533074447 ;SP ;RIBEIRAO PRETO ;PARQUE DOS PINUS ;RUA PALMIRO BIM, N. 597, Apto 21, TORRE 5 BL C ;85.320,49;163.000,00;47.66;Apartamento, 0.00 de área total, 40.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533074447
 8555538191204 ;SP ;RIBEIRAO PRETO ;IPIRANGA ;AVENIDA EDUARDO ANDREA MATARAZZO, N. 4875, Apto 32, BL A TORRE 2 ;91.601,76;175.000,00;47.66;Apartamento, 0.00 de área total, 42.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538191204
 8555539913025 ;SP ;RIBEIRAO PRETO ;JARDIM DIVA TARLA DE CARVALHO ;AVENIDA DOUTOR FERNANDO MENDES GARCIA, N. 2720, Apto 3, BL-F TORRE-04 ;75.817,45;140.000,00;45.85;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539913025
 8555538279780 ;SP ;RIBEIRAO PRETO ;IPIRANGA ;AV EDUARDO ANDREA MATARAZZO, N. 4875, Apto 03, TORRE 02 BL A ;78.992,99;145.000,00;45.53;Apartamento, 0.00 de área total, 42.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538279780
 8555538628840 ;SP ;RIBEIRAO PRETO ;IPIRANGA ;AVENIDA EDUARDO ANDREA MATARAZZO, N. 4875, Apto 04, TORRE-02 BL-F ;95.926,25;175.000,00;45.19;Apartamento, 0.00 de área total, 42.80 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538628840
 8787702918257 ;SP ;RIBEIRAO PRETO ;VALENTINA FIGUEIREDO ;RUA TITO BONAGAMBA, N. 350, Apto 31, TORRE 04, BL D, VITTA VALENTINA ;86.059,54;157.000,00;45.19;Apartamento, 0.00 de área total, 43.06 de área privativa, 24589.53 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702918257
 8787708858892 ;SP ;RIBEIRAO PRETO ;PARQUE DOS PINUS ;RUA ERNESTO GUEVARA LA SERNA, N. 1150, Apto 12, TR 04 BL B ;91.541,05;167.000,00;45.19;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708858892
 8444406499919 ;SP ;RIBEIRAO PRETO ;JARDIM PALMA TRAVASSOS ;RUA JOSE URBANO, N. 170, Apto 24, BL B-8 ;74.365,14;135.000,00;44.92;Apartamento, 0.00 de área total, 52.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406499919
 8555537742509 ;SP ;RIBEIRAO PRETO ;RECANTO DAS PALMEIRAS ;ESTRADA MUNICIPAL RPR 432, N. 100, Apto 31, BL D ;87.173,75;158.000,00;44.83;Apartamento, 0.00 de área total, 42.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537742509
 8555529658340 ;SP ;RIBEIRAO PRETO ;QUINTINO FACCI II ;RUA LARA NILSA RAFFAINI CACAO, N. 630, Apto 33, BL 19 ;73.490,23;133.000,00;44.75;Apartamento, 0.00 de área total, 48.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555529658340
 8444400458960 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL DAS AMERICAS ;RUA PASCHOAL SANTA MARIA, N. 540, Apto 31, 3° ANDAR ;69.171,83;125.000,00;44.67;Apartamento, 0.00 de área total, 39.44 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400458960
 8555531000845 ;SP ;RIBEIRAO PRETO ;PARQUE DOS LAGOS ;ALAMEDA FRANCISCO CRISTOFANI, N. 795, Apto 407, BLOCO 5 ;84.540,86;152.000,00;44.39;Apartamento, 0.00 de área total, 45.88 de área privativa, 0.01 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555531000845
 8555538442355 ;SP ;RIBEIRAO PRETO ;JARDIM HEITOR RIGON ;RUA JOSE DE ALCANTARA, N. 1115, Apto 03, TR 7 BL A ;78.978,96;142.000,00;44.39;Apartamento, 0.00 de área total, 42.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538442355
 8555538472521 ;SP ;RIBEIRAO PRETO ;CONJUNTO HABITACIONAL SILVIO PASSALACQUA ;RUA LUIZ CROPANESE SPADARO JUNIOR, N. 100, Apto 102, BL 18 ;86.209,43;155.000,00;44.39;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538472521
 8555540138455 ;SP ;RIBEIRAO PRETO ;JARDIM DIVA TARLA DE CARVALHO ;AVENIDA DOUTOR FERNANDO MENDES GARCIA, N. 2720, Apto 11, BL B TORRE 3 ;82.872,29;149.000,00;44.39;Apartamento, 101.48 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555540138455
 8787715100878 ;SP ;RIBEIRAO PRETO ;JARDIM OURO BRANCO ;RUA PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 605, Apto 302, BL 03 ;106.225,67;190.000,00;44.10;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715100878
 8555537869843 ;SP ;RIBEIRAO PRETO ;CONJUNTO HABITACIONAL SILVIO PASSALACQUA ;RUA TRES, N. 100, Apto 103, BL01 VG302 G ;90.074,38;160.000,00;43.71;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537869843
 8555539839623 ;SP ;RIBEIRAO PRETO ;CONJUNTO HABITACIONAL SILVIO PASSALACQUA ;RUA LUIZ CROPANESE SPADARO JUNIOR, N. 100, Apto 202, BLOCO 17 ;94.015,13;167.000,00;43.71;Apartamento, 0.00 de área total, 48.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539839623
 8787700683783 ;SP ;RIBEIRAO PRETO ;PARQUE SAO SEBASTIAO ;RUA FRANCISCO DE ALMEIDA, N. 1100, Apto 305, BL 6, VG 179 ;101.333,67;180.000,00;43.71;Apartamento, 0.00 de área total, 49.24 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700683783
 8787712117494 ;SP ;RIBEIRAO PRETO ;CHACARAS PEDRO CORREA DE CARVALHO ;ESTRADA VICENTE CANUTO, N. 280, Apto 12, TR 4 BL C ;97.280,33;172.800,00;43.71;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712117494
 8787701794147 ;SP ;RIBEIRAO PRETO ;JARDIM HEITOR RIGON ;RUA JOSE DE ALCANTARA, N. 765, Apto 21, BL D TORRE 2 ;81.057,35;142.000,00;42.92;Apartamento, 89.45 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701794147
 8444434795004 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL DAS AMERICAS ;RUA AMADEU GIACHETTO, N. 665, Apto 12, 1º ANDAR ;59.999,74;105.000,00;42.86;Apartamento, 97.99 de área total, 43.56 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434795004
 8555537978464 ;SP ;RIBEIRAO PRETO ;IPIRANGA ;RUA RIO PARAGUACU, N. 1011, Apto 103, BL 04 VG 27P ;68.787,97;120.000,00;42.68;Apartamento, 92.40 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537978464
 8787712509384 ;SP ;RIBEIRAO PRETO ;LOTEAMENTO SANTA MARTA ;RUA JOAO CARVALHO RUFINO, N. 1400, Apto 23, PAV 2 BL A TORRE 4 ;121.154,68;211.000,00;42.59;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712509384
 8444425204813 ;SP ;RIBEIRAO PRETO ;JARDIM JOSE SAMPAIO JUNIOR ;RUA OVIDIO COLUS, N. 51, Apto 403, BL 7 ;94.466,98;163.500,00;42.23;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425204813
 8555538999422 ;SP ;RIBEIRAO PRETO ;IPIRANGA ;AVENIDA EDUARDO ANDREA MATARAZZO, N. 4635, Apto 14, TORRE 6, BL B ;92.444,76;160.000,00;42.23;Apartamento, 0.00 de área total, 42.80 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538999422
 8555527670009 ;SP ;RIBEIRAO PRETO ;PARQUE DOS LAGOS ;ALAMEDA FRANCISCO CRISTOFANI, N. 795, Apto 403, PAV 04 BL 06 VG 187 ;77.005,19;132.934,18;42.08;Apartamento, 123.46 de área total, 47.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527670009
 8555538111022 ;SP ;RIBEIRAO PRETO ;IPIRANGA ;AVENIDA EDUARDO ANDREA MATARAZZO, N. 4635, Apto 33, TORRE 05 BL F 03 PAVIMENTO ;78.201,87;135.000,00;42.08;Apartamento, 86.88 de área total, 42.80 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538111022
 8555538486964 ;SP ;RIBEIRAO PRETO ;IPIRANGA ;AVENIDA EDUARDO ANDREA MATARAZZO, N. 4635, Apto 32, TORRE 03 BL A ;74.146,96;128.000,00;42.08;Apartamento, 86.88 de área total, 42.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538486964
 8555538640416 ;SP ;RIBEIRAO PRETO ;CONJUNTO HABITACIONAL SILVIO PASSALACQUA ;RUA LUIZ CROPANESE SPADARO JUNIOR, N. 100, Apto 203, BL 08 ;75.305,50;130.000,00;42.08;Apartamento, 99.35 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538640416
 8555538928215 ;SP ;RIBEIRAO PRETO ;JARDIM MARIA GORETTI ;RUA JURUA, N. 961, Apto 02, TÉRREO DA TORRE 1 - BARCELONA ;74.726,23;129.000,00;42.08;Apartamento, 83.10 de área total, 42.35 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538928215
 8555539390642 ;SP ;RIBEIRAO PRETO ;CAMPOS ELISEOS ;RUA MARTINS PENA, N. 145, Apto 02, TORRE 3 - BL D, TÉRREO ;79.360,41;137.000,00;42.08;Apartamento, 0.00 de área total, 42.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539390642
 8787702995596 ;SP ;RIBEIRAO PRETO ;VALENTINA FIGUEIREDO ;RUA TITO BONAGAMBA, N. 350, Apto 33, BL D TORRE 02 ;78.201,87;135.000,00;42.08;Apartamento, 89.35 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702995596
 8787704192830 ;SP ;RIBEIRAO PRETO ;VALENTINA FIGUEIREDO ;RUA TITO BONAGAMBA, N. 350, Apto 02, TORRE 4, BL F, TÉRREO ;77.912,23;134.500,00;42.08;Apartamento, 89.34 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704192830
 8787706601355 ;SP ;RIBEIRAO PRETO ;PARQUE DOS PINUS ;AV ERNESTO GUEVARA, N. 1150, Apto 11, TORRE 2 - BL D, 1º PAVIMENTO ;75.708,48;130.695,66;42.08;Apartamento, 91.40 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706601355
 8787707799671 ;SP ;RIBEIRAO PRETO ;PARQUE DOS PINUS ;AV ERNESTO GUEVARA LA SERNA, N. 1150, Apto 34, BL E TORRE 1 ;79.650,05;137.500,00;42.08;Apartamento, 91.40 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707799671
 8787711062459 ;SP ;RIBEIRAO PRETO ;JARDIM DIVA TARLA DE CARVALHO ;RUA ADEMIR SPAGNOL MILUZZI, N. 700, Apto 33, BL H TR 04 ;77.043,32;133.000,00;42.08;Apartamento, 85.48 de área total, 39.21 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711062459
 8787712538392 ;SP ;RIBEIRAO PRETO ;JARDIM DAS PALMEIRAS ; JERONIMO ALFREDO AMOR ESPIN, N. 400, Apto 03, BL E, TORRE 02 ;77.622,60;134.000,00;42.08;Apartamento, 108.39 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712538392
 8444429681993 ;SP ;RIBEIRAO PRETO ;IPIRANGA ;RUA ITAJUBA, N. 1161, Apto 21, TORRE 2 BLOCO A ;90.161,30;154.000,00;41.46;Apartamento, 89.41 de área total, 42.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429681993
 8444430263636 ;SP ;RIBEIRAO PRETO ;VITTA HEITOR RIGON ;RUA JOSE DE ALCANTARA, N. 1075, Apto 02, BL B TORRE 1 ;89.575,84;153.000,00;41.46;Apartamento, 102.67 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430263636
 8444430939931 ;SP ;RIBEIRAO PRETO ;JARDIM HELENA ;AVENIDA ALFREDO RAVANELI, N. 3409, Apto 207, AP 207 BL 05 ;87.819,45;150.000,00;41.46;Apartamento, 103.06 de área total, 46.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430939931
 8444432715925 ;SP ;RIBEIRAO PRETO ;JARDIM JAVARI ;RUA ITAJUBA, N. 1161, Apto 11, TORRE 02, BLOCO B ;90.161,30;154.000,00;41.46;Apartamento, 89.41 de área total, 42.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432715925
 8555520429098 ;SP ;RIBEIRAO PRETO ;RIBEIRANIA ;AVENIDA LEAO XIII, N. 3905, Apto 105, BL 21 ;90.746,77;155.000,00;41.46;Apartamento, 100.21 de área total, 46.52 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555520429098
 8555520623447 ;SP ;RIBEIRAO PRETO ;GERALDO CORREIA DE CARVALHO ;RUA PADRE BENTO DIAS PACHECO, N. 380, Apto 14, BL H ;81.964,82;140.000,00;41.46;Apartamento, 120.00 de área total, 48.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555520623447
 8555527300821 ;SP ;RIBEIRAO PRETO ;PARQUE DOS LAGOS ;ALAMEDA FRANCISCO CRISTOFANI, N. 795, Apto 402, PAV 04 ANDAR 03 BL 01 VG 26 ;87.819,45;150.000,00;41.46;Apartamento, 105.97 de área total, 45.88 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527300821
 8555532937719 ;SP ;RIBEIRAO PRETO ;PARQUE DOS PINUS ;RUA PALMIRO BIM, N. 597, Apto 22, BL C - TORRE 4 ;85.185,41;145.500,93;41.46;Apartamento, 88.42 de área total, 40.71 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555532937719
 8555533983404 ;SP ;RIBEIRAO PRETO ;PARQUE DOS PINUS ;RUA PALMIRO BIM, N. 597, Apto 12, BL C TORRE 04 ;83.721,21;143.000,00;41.46;Apartamento, 88.42 de área total, 40.71 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533983404
 8555535814103 ;SP ;RIBEIRAO PRETO ;IPIRANGA ;RUA RIO PARAGUACU, N. 1011, Apto 402, BL 02 ;81.964,82;140.000,00;41.46;Apartamento, 92.40 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535814103
 8555536949800 ;SP ;RIBEIRAO PRETO ;JARDIM HEITOR RIGON ;RUA JOSE DE ALCANTARA, N. 1075, Apto 32, TORRE 2, BLD ;86.063,06;147.000,00;41.46;Apartamento, 87.78 de área total, 46.36 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536949800
 8555537365942 ;SP ;RIBEIRAO PRETO ;RECANTO DAS PALMEIRAS ;RUA CIRCULAR (E M RPR 432), N. 100, Apto 23, TORRE 06 BL B ;84.892,14;145.000,00;41.46;Apartamento, 88.89 de área total, 42.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537365942
