
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 1444407630980 ;SE ;ARACAJU ;SANTOS DUMONT ; RUA ALMIRANTE JAIME PAULO, N. 158, ;125.255,24;199.000,00;37.06;Casa, 125.09 de área total, 125.09 de área privativa, 156.76 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 2 sala(s), DCE, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407630980
 1444417481570 ;SE ;ARACAJU ;AEROPORTO ;RUA UM, N. SN, LT 04 QD B ;130.290,62;207.000,00;37.06;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417481570
 1217500006850 ;SE ;ARACAJU ;CASTELO BRANCO ;RUA DOM PEDRO I, N. 178, ;291.252,64;457.000,00;36.27;Casa, 230.00 de área total, 230.00 de área privativa, 230.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1217500006850
 1444405723310 ;SE ;ARACAJU ;SAO JOSE ;AVENIDA AUGUSTO MAYNARD, N. 162, Apto 202, ;312.284,01;490.000,00;36.27;Apartamento, 203.70 de área total, 140.24 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405723310
 1444407222459 ;SE ;ARACAJU ;SANTOS DUMONT ;RUA MAJOR CORBINIANO, N. 221, QD II LT 23 ;159.328,58;250.000,00;36.27;Casa, 120.00 de área total, 120.00 de área privativa, 210.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407222459
 1444409576509 ;SE ;ARACAJU ;LUZIA ;RUA JOSE DEODORO SANTOS, N. 170, Apto 1106, TORRE FLORA, VAGA 120 ;245.366,01;385.000,00;36.27;Apartamento, 104.44 de área total, 80.00 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444409576509
 1444415542629 ;SE ;ARACAJU ;JOSE CONRADO DE ARAUJO ;RUA REVERENDO ALFEU BARRA DE OLIVEIRA, N. 62, ;248.552,58;390.000,00;36.27;Casa, 337.56 de área total, 337.56 de área privativa, 180.00 de área do terreno,  4 qto(s), a.serv, WC, cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415542629
 1555517338380 ;SE ;ARACAJU ;JOSE CONRADO DE ARAUJO ;RUA JOSE DE OLIVEIRA, N. 828, ;203.940,58;320.000,00;36.27;Casa, 153.00 de área total, 153.00 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555517338380
 1555535988642 ;SE ;ARACAJU ;JABOTIANA ;RUA C, N. 201, Apto 604, TORRE 3 ;186.095,78;292.000,00;36.27;Apartamento, 69.67 de área total, 56.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555535988642
 1555537604140 ;SE ;ARACAJU ;JABOTIANA ;RUA E PROLONGAMENTO DA RUA PROJETADA 02, N. SN, Apto 104, TORRE UNIQUE ;262.573,49;412.000,00;36.27;Apartamento, 74.15 de área total, 74.15 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555537604140
 1787700015880 ;SE ;ARACAJU ;JABOTIANA ;RUA JOSEFINA RIBEIRO DE CARVALHO, N. 167, Apto 705, BL OVIEDO ;184.821,15;290.000,00;36.27;Apartamento, 100.73 de área total, 63.26 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700015880
 1787700817048 ;SE ;ARACAJU ;PONTO NOVO ;AVENIDA AUGUSTO FRANCO, N. 3030, Apto 1306, TORRE COPACABANA  VAGAS 23A 23B ;286.791,44;450.000,00;36.27;Apartamento, 106.81 de área total, 82.58 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, WC, WC Emp, cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700817048
 10277903 ;SE ;ARACAJU ;ATALAIA ;AVENIDA LIONS CLUB, N. 324, TERRENO DE MARINHA ;1.200.000,00;1.200.000,00;0.00;Casa, 0.00 de área total, 391.20 de área privativa, 864.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10277903
 1240500005831 ;SE ;ARACAJU ;COROA DO MEIO ;AVENIDA CONSELHEIRO JOAO MOREIRA FILHO, N. 2690, Apto 101, ED LENNOS -AV PF JOSE FREITAS DE ANDRA ;220.000,00;220.000,00;0.00;Apartamento, 0.00 de área total, 81.26 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, WC Emp, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1240500005831
 1444404487133 ;SE ;ARACAJU ;SAO JOSE ;PRACA CAMERINO, N. 161, Apto 101, ;200.000,00;200.000,00;0.00;Apartamento, 0.00 de área total, 36.75 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404487133
 1555507196532 ;SE ;ARACAJU ;MOSQUEIRO ; RUA PERIMETRAL A SUL, N. 555, Apto 502, ;950.000,00;950.000,00;0.00;Apartamento, 158.67 de área total, 158.67 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, WC Emp, 2 sala(s), 1 lavabo(s), DCE, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555507196532
 1555519940487 ;SE ;ARACAJU ;JARDINS ;RUA MARCONDE FERRAZ, N. 50, Apto 402, VGS 123 - 124 ;615.000,00;615.000,00;0.00;Apartamento, 195.06 de área total, 170.74 de área privativa, 0.00 de área do terreno,  4 qto(s), varanda, a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555519940487
 8444403717737 ;SE ;ARACAJU ;PONTO NOVO ;AVENIDA PRESIDENTE TANCREDO NEVES, N. 3790, Apto 03, BL L ED EUCALYPTUS ;230.000,00;230.000,00;0.00;Apartamento, 66.40 de área total, 66.40 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403717737
 8444411954238 ;SE ;ARACAJU ;FAROLANDIA ;RUA CARLOS PEREIRA DE MELO (ANTIGA AVENIDA CANAL 3, N. 425, Apto 402, ED CEDRO ;140.000,00;140.000,00;0.00;Apartamento, 0.00 de área total, 47.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411954238
 8787706720486 ;SE ;ARACAJU ;SANTA MARIA ;RUA JORNALISTA JUAREZ CONRADO DANTAS, N. 1125, Apto 104, BL 24 VG 389 ;195.000,00;195.000,00;0.00;Apartamento, 77.32 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706720486
 10277177 ;SE ;ARACAJU ;LUZIA ;RUA ENGENHEIRO ANTONIO GONCALVES SOARES, N. 410, Apto 1001, BL A, AP 1001 ;400.000,00;390.000,00;0.00;Apartamento, 0.00 de área total, 99.06 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10277177
 10277902 ;SE ;ARACAJU ;GRAGERU ;AVENIDA DEPUTADO PEDRO VALADARES, N. 900, Apto 803, AP803, VG94 E VG98 ;610.000,00;520.000,00;0.00;Apartamento, 0.00 de área total, 145.52 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10277902
 8444404540067 ;SE ;ARACAJU ;OLARIA ;RUA CONTORNO, N. 70, Apto 03, BL 12 ;144.619,36;123.201,51;0.00;Apartamento, 47.62 de área total, 47.62 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404540067
 1444417796210 ;SE ;ARACAJU ;DEZOITO DO FORTE ;RUA B, N. 112, LT 09 QD D ;345.976,31;287.000,00;0.00;Casa, 104.14 de área total, 104.14 de área privativa, 130.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417796210
 8444404034897 ;SE ;ARACAJU ;FAROLANDIA ;CONJUNTO AUGUSTO FRANCO, N. S/N, Apto 202, ;183.330,54;115.000,00;0.00;Apartamento, 52.00 de área total, 47.15 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404034897
 8444411296770 ;SE ;ARAUA ;CENTRO ;RUA C, N. 705, LT 20 ;48.312,69;93.000,00;48.06;Casa, 0.00 de área total, 63.83 de área privativa, 133.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411296770
 1444400732494 ;SE ;AREIA BRANCA ;Centro ; LARGO MANOEL DO PRADO FRANCO, N. 12, ;68.797,93;115.000,00;40.18;Casa, 99.91 de área total, 99.91 de área privativa, 144.63 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444400732494
 8787711277668 ;SE ;BARRA DOS COQUEIROS ;CENTRO ; RODOVIA SE-100, N. SN, Apto 203, BL 01 VG 76-PNE ;90.746,77;155.000,00;41.46;Apartamento, 73.84 de área total, 47.69 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711277668
 1444406747744 ;SE ;BARRA DOS COQUEIROS ;RIO DAS CANAS ;RODOVIA DESEMBARGADOR ANTONIO XAVIER DE, N. 1101, Apto 204, BL 09 RODOVIA SE-100 ;88.933,68;145.680,00;38.96;Apartamento, 66.44 de área total, 60.14 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406747744
 1444418465641 ;SE ;BARRA DOS COQUEIROS ;CENTRO ;ALAMEDA CARAMBOLA, N. 0, QD AA L 06 ;453.767,78;712.000,00;36.27;Terreno, 0.00 de área total, 0.00 de área privativa, 305.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418465641
 10276424 ;SE ;BARRA DOS COQUEIROS ;ALPHAVILLE ;RUA 03, N. SN, QD T, LT 10 ;317.189,80;317.189,80;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 501.47 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10276424
 1444415594866 ;SE ;BARRA DOS COQUEIROS ;OLHOS DAGUA ;RODOVIA ENGENHEIRO EDILSON TAVORA, N. 6500, LT 12 QD 10E ;1.250.000,00;1.250.000,00;0.00;Casa, 291.52 de área total, 291.52 de área privativa, 468.12 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415594866
 1444418799566 ;SE ;BARRA DOS COQUEIROS ;CAMINHO DA PRAIA ;RUA OLAVO BILAC, N. 459, ;330.000,00;330.000,00;0.00;Casa, 106.40 de área total, 106.40 de área privativa, 160.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418799566
 1787702112840 ;SE ;BARRA DOS COQUEIROS ;LUAR DA BARRA ;RODOVIA ENGENHEIRO EDILSON TAVORA, N. 4958, Apto 302, BL 28 VG 575 ;165.000,00;165.000,00;0.00;Apartamento, 62.58 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787702112840
 8555507999463 ;SE ;BARRA DOS COQUEIROS ;CENTRO ; RODOVIA CONSTRUTOR JOÃO ALVES FILHO, N. 1055, Apto 304, BL 01 ;148.000,00;148.000,00;0.00;Apartamento, 0.00 de área total, 61.18 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555507999463
 8787702830783 ;SE ;BARRA DOS COQUEIROS ;OLHOS DAGUA ;RUA PROJETADA - ALAMEDAS DA BARRA, N. 410, Apto 04, BL 01 ;160.000,00;160.000,00;0.00;Apartamento, 62.78 de área total, 51.67 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702830783
 8787705737261 ;SE ;BARRA DOS COQUEIROS ;LUAR DA BARRA ;RODOVIA ENGENHEIRO EDILSON TAVORA - ROD SE100, N. SN, Apto 102, BL 22 VG 390 ;145.000,00;145.000,00;0.00;Apartamento, 41.85 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705737261
 8787712644338 ;SE ;BARRA DOS COQUEIROS ;LUAR DA BARRA ;RODOVIA ENGENHEIRO EDILSON TAVORA, N. 4958, Apto 204, BL 17 VG 310 ;160.000,00;160.000,00;0.00;Apartamento, 51.06 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712644338
 8444415880999 ;SE ;BOQUIM ;CENTRO ; RUA B, N. 70, QD 09 LT 01 ;130.000,00;130.000,00;0.00;Casa, 69.27 de área total, 69.27 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415880999
 1444402213630 ;SE ;BOQUIM ;CENTRO ; AVENIDA SIMPLÍCIANO FERNANDES DA FONSÊCA, N. 73, ;750.000,00;646.000,00;0.00;Casa, 305.00 de área total, 305.00 de área privativa, 270.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402213630
 8444429448709 ;SE ;CAMPO DO BRITO ;CENTRO ; RUA JOSE MEIRELES TELES, N. 264, LOTE 03 ;69.862,78;125.000,00;44.11;Casa, 96.20 de área total, 96.20 de área privativa, 150.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429448709
