
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444423113969 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOSINALDO FLORENCIO DA SILVA, N. 179, Apto 203, BL B ;88.404,91;151.000,00;41.46;Apartamento, 72.75 de área total, 43.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423113969
 8444423234588 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MANOEL FELISBERTO DA SILVA, N. 381, Apto 103, BLB ;86.063,06;147.000,00;41.46;Apartamento, 67.40 de área total, 48.09 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423234588
 8444423636635 ;PB ;JOAO PESSOA ;PLANALTO BOA ESPERANCA ;RUA LEOPOLDO RODRIGUES PINHEIRO, N. 280, Apto 301, ;82.550,28;141.000,00;41.46;Apartamento, 69.85 de área total, 52.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423636635
 8444424017297 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA DOS PINHEIROS, N. 28, Apto 414, ;90.746,77;155.000,00;41.46;Apartamento, 83.00 de área total, 46.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424017297
 8444424184622 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA PROFESSOR VICENTE DE PAULA NOBREGA, N. 51, Apto 210, BL C ;87.819,45;150.000,00;41.46;Apartamento, 66.87 de área total, 47.27 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424184622
 8444424658802 ;PB ;JOAO PESSOA ;GRAMAME ;RUA PROFESSORA MARIA IGNES PEREGRINO, N. 145, Apto 102, ;84.306,67;144.000,00;41.46;Apartamento, 0.00 de área total, 52.11 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424658802
 8444424833418 ;PB ;JOAO PESSOA ;VARJAO ;RUA JOSE SOARES, N. 49, CS103 ;81.964,82;140.000,00;41.46;Casa, 60.99 de área total, 49.49 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424833418
 8444425156681 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MANOEL FELISBERTO DA SILVA, N. 321, Apto 201, BL D ;83.721,21;143.000,00;41.46;Apartamento, 67.40 de área total, 48.09 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425156681
 8444425307914 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOSINALDO FLORENCIO DA SILVA, N. 103, Apto 104, BL A ;82.550,28;141.000,00;41.46;Apartamento, 62.03 de área total, 42.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425307914
 8444425486584 ;PB ;JOAO PESSOA ;PARATIBE ;RUA JULIETA CORDEIRO DE MEDEIROS, N. 181, Apto 101, 101, ;84.892,14;145.000,00;41.46;Apartamento, 57.04 de área total, 43.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425486584
 8444426212780 ;PB ;JOAO PESSOA ;CRISTO REDENTOR ;RUA ELVIRA CARNEIRO DE CARVALHO, N. 31, Apto 202, ;86.063,06;147.000,00;41.46;Apartamento, 92.85 de área total, 31.60 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426212780
 8444426483848 ;PB ;JOAO PESSOA ;PARATIBE ;RUA FRANCISCO DE ASSIS DIAS, N. 80, Apto 306, BL A ;81.379,36;139.000,00;41.46;Apartamento, 65.49 de área total, 43.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426483848
 8444426546360 ;PB ;JOAO PESSOA ;PARATIBE ;RUA FRANCISCO DE ASSIS DIAS, N. 80, Apto 405, BLA ;81.964,82;140.000,00;41.46;Apartamento, 76.99 de área total, 43.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426546360
 8444426606320 ;PB ;JOAO PESSOA ;GRAMAME ;RUA CLOVIS MARQUES DE SANTANA, N. 90, Apto 202, 1º ANDAR ;84.769,45;144.790,45;41.46;Apartamento, 61.93 de área total, 53.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426606320
 8444426942923 ;PB ;JOAO PESSOA ;GRAMAME ;RUA GUSTAVO LIMA FILHO, N. 312, Apto 203, PAV 01 ;84.892,14;145.000,00;41.46;Apartamento, 63.19 de área total, 41.44 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426942923
 8444427347964 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA CARAMBOLAS, N. 255, Apto 101, BL D ;81.379,36;139.000,00;41.46;Apartamento, 0.00 de área total, 49.15 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427347964
 8444427505187 ;PB ;JOAO PESSOA ;ALTO DO CEU ;RUA JOAO DE BRITO LIMA MOURA, N. 1032, Apto 103, BL D ;84.892,14;145.000,00;41.46;Apartamento, 61.97 de área total, 48.72 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427505187
 8444427606307 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA CARAMBOLAS, N. 255, Apto 107, BL H ;84.189,58;143.800,00;41.46;Apartamento, 72.35 de área total, 50.10 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427606307
 8444427607524 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA CARAMBOLAS, N. 255, Apto 407, BL D ;87.233,99;149.000,00;41.46;Apartamento, 72.35 de área total, 50.10 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427607524
 8444427781729 ;PB ;JOAO PESSOA ;PARATIBE ;RUA FRANCISCO DE ASSIS DIAS, N. 80, Apto 306, BL D ;85.477,60;146.000,00;41.46;Apartamento, 65.49 de área total, 43.24 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427781729
 8444428319603 ;PB ;JOAO PESSOA ;GRAMAME ;RUA CRISTIANE MACHADO, N. 59, Apto 203, ;90.746,77;155.000,00;41.46;Apartamento, 73.95 de área total, 49.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428319603
 8444428676597 ;PB ;JOAO PESSOA ;INDUSTRIAS ;RUA SILMAR PEDROSA DOS SANTOS, N. 244, Apto 202, ;82.550,28;141.000,00;41.46;Apartamento, 61.74 de área total, 42.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428676597
 8444428721363 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOSE PIRES BEJAMIM, N. 215, Apto 204, ;83.135,75;142.000,00;41.46;Apartamento, 0.00 de área total, 45.55 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428721363
 8444430322047 ;PB ;JOAO PESSOA ;PARATIBE ;RUA FRANCISCO DE ASSIS DIAS, N. 80, Apto 202, BL F ;89.281,14;152.496,64;41.46;Apartamento, 65.49 de área total, 43.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430322047
 8444430496606 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA ESTUDANTE DALMO BELMONT, N. 107, Apto 101, ;81.379,36;139.000,00;41.46;Apartamento, 70.31 de área total, 42.76 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430496606
 8444430610069 ;PB ;JOAO PESSOA ;GRAMAME ;RUA FELIX ARAUJO DA SILVA, N. 34, Apto 102, ;86.063,06;147.000,00;41.46;Apartamento, 62.37 de área total, 42.42 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430610069
 8444432249614 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOAQUIM ALVES BEZERRA, N. 78, Apto 401, ;84.892,14;145.000,00;41.46;Apartamento, 61.58 de área total, 43.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432249614
 8444432594079 ;PB ;JOAO PESSOA ;FUNCIONARIOS ;RUA CANTOR NELSON GONCALVES, N. 35, Apto 202, ;84.306,67;144.000,00;41.46;Apartamento, 56.47 de área total, 43.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432594079
 8444432700316 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA SANTA TEREZA, N. 93, Apto 303, ;84.306,67;144.000,00;41.46;Apartamento, 57.66 de área total, 46.16 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432700316
 8444432717812 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RODOVIA MINISTRO ABERLARDO JUREMA ARAUJO, N. SN, Apto 411, ANDAR 03 BL B KM 112 ;85.477,60;146.000,00;41.46;Apartamento, 0.00 de área total, 40.21 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432717812
 8444433403439 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOSE PIRES BEJAMIM, N. 220, Apto 202, ;90.746,77;155.000,00;41.46;Apartamento, 69.00 de área total, 45.50 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433403439
 8444433735407 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA SANTA TEREZA, N. 93, Apto 301, ;88.040,91;150.378,27;41.46;Apartamento, 30053.75 de área total, 46.16 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433735407
 8444434231330 ;PB ;JOAO PESSOA ;GRAMAME ;RUA JOAQUIM ALVES BEZERRA, N. 262, Apto 202, BLOCO A ;87.819,45;150.000,00;41.46;Apartamento, 55.69 de área total, 44.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434231330
 8444434641074 ;PB ;JOAO PESSOA ;PLANALTO BOA ESPERANCA ;RUA JOAO ROQUE DA SILVA, N. 139, Apto 201, ;81.379,36;139.000,00;41.46;Apartamento, 53.49 de área total, 47.66 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434641074
 8444434645088 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MARIA EMILIA DE ALMEIDA WANDERLEY, N. 128, Apto 304, ;89.283,11;152.500,00;41.46;Apartamento, 49.92 de área total, 44.41 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434645088
 8444434917576 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RODOVIA MINISTRO ABERLARDO JUREMA ARAUJO, N. KM 11,2, Apto 204, BL A ;89.168,94;152.305,00;41.46;Apartamento, 74.66 de área total, 41.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434917576
 8444435070917 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RODOVIA MINISTRO ABERLARDO JUREMA ARAUJO, N. KM 11,2, Apto 209, BL A ;87.819,45;150.000,00;41.46;Apartamento, 73.24 de área total, 40.21 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435070917
 8555530917923 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ESTUDANTE CARLOS ALBERTO DA SILVA, N. 176, Apto 301, ;82.550,28;141.000,00;41.46;Apartamento, 68.26 de área total, 49.10 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555530917923
 8555534464559 ;PB ;JOAO PESSOA ;GRAMAME ;RUA ANTONIO CARNEIRO DE PAIVA, N. 128, Apto 202, BL A ;87.233,99;149.000,00;41.46;Apartamento, 69.83 de área total, 59.16 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534464559
 8555538704961 ;PB ;JOAO PESSOA ;ERNANI SATIRO ;RUA ANA ESPINOLA NAVARRO, N. 400, Apto 208, 1º ANDAR DO BLOCO A18 DO SUBCOND. A ;83.721,21;143.000,00;41.46;Apartamento, 68.42 de área total, 46.54 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538704961
 8555538998302 ;PB ;JOAO PESSOA ;CUIA ;RUA CICERO SOARES DA SILVA, N. 165, Apto 108, BL B ;81.964,82;140.000,00;41.46;Apartamento, 69.22 de área total, 49.68 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538998302
 8787700695455 ;PB ;JOAO PESSOA ;VALENTINA DE FIGUEIREDO ;RUA TELEGRAFISTA CHATEAUBRIAND BRASIL, N. 700, Apto 405, BL A ;83.135,75;142.000,00;41.46;Apartamento, 86.43 de área total, 48.15 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700695455
 8787701246344 ;PB ;JOAO PESSOA ;GRAMAME ;RUA CARLOS ALBERTO DA SILVA, N. 91, Apto 202, QD 142 ;81.964,82;140.000,00;41.46;Apartamento, 62.02 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701246344
 8787701726745 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA ESTUDANTE DALMO BELMONT, N. 145, Apto 401, ;81.964,82;140.000,00;41.46;Apartamento, 60.28 de área total, 41.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701726745
 8787701753904 ;PB ;JOAO PESSOA ;GRAMAME ;RUA WIVIANE DE MATOS PONTES DE FREITAS, N. 115, Apto 103, LT 296 QD 68 ;90.746,77;155.000,00;41.46;Apartamento, 50.20 de área total, 50.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701753904
 8787701967548 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA ESTUDANTE DALMO BELMONT, N. 145, Apto 201, LT 380 QD 62 ;82.813,23;141.449,13;41.46;Apartamento, 60.28 de área total, 41.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701967548
 8787707241336 ;PB ;JOAO PESSOA ;PLANALTO BOA ESPERANCA ;AVENIDA FLORIANOPOLIS, N. 550, Apto 308, BL A ;84.892,14;145.000,00;41.46;Apartamento, 50.28 de área total, 50.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707241336
 8787709585920 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MANOEL FELISBERTO DA SILVA, N. 421, Apto 303, BL 05 ;89.575,84;153.000,00;41.46;Apartamento, 70.67 de área total, 53.33 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709585920
 8787709975400 ;PB ;JOAO PESSOA ;GRAMAME ;RUA VALDEVINO GREGORIO DE ANDRADE, N. SN, Apto 303, BL4 COND PARK COWBOY 800 ;84.892,14;145.000,00;41.46;Apartamento, 81.16 de área total, 42.93 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709975400
 8787710170290 ;PB ;JOAO PESSOA ;GRAMAME ;RUA VALDEVINO GREGORIO DE ANDRADE, N. SN, Apto 305, BL04 COND PARK COWBOY 800 ;87.233,99;149.000,00;41.46;Apartamento, 81.16 de área total, 42.93 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710170290
 8787710192090 ;PB ;JOAO PESSOA ;GRAMAME ;RUA MARLUCE BELMONT CAVALCANTE, N. 80, Apto 202B, BL 03 ;90.746,77;155.000,00;41.46;Apartamento, 50.57 de área total, 43.68 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710192090
 8787710290075 ;PB ;JOAO PESSOA ;GRAMAME ;RUA DOUTOR VALDEVINO GREGORIO DE ANDRADE, N. 800, Apto 406, BL06  COND PARK COWBOY 800 ;88.990,38;152.000,00;41.46;Apartamento, 81.17 de área total, 42.94 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710290075
 8787711318151 ;PB ;JOAO PESSOA ;GRAMAME ;RUA DOUTOR VALDEVINO GREGORIO DE ANDRADE, N. 800, Apto 404, LT 316, QD 172, BL 01 ;83.721,21;143.000,00;41.46;Apartamento, 78.12 de área total, 42.93 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711318151
 8787711476890 ;PB ;JOAO PESSOA ;VALENTINA DE FIGUEIREDO ;RUA ROSA MISTICA, N. 33, Apto 301, BL A ;85.477,60;146.000,00;41.46;Apartamento, 0.00 de área total, 48.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711476890
 8787712749555 ;PB ;JOAO PESSOA ;DISTRITO INDUSTRIAL ;RUA AGRICULTOR CARLOS ONOFRE NOBREGA, N. 950, Apto 405, BL E LT 2148 QD 258 ;81.964,82;140.000,00;41.46;Apartamento, 92.88 de área total, 46.82 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712749555
 8787715515687 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA CARAMBOLAS, N. 255, Apto 407, BL01 ;84.892,14;145.000,00;41.46;Apartamento, 0.00 de área total, 50.10 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715515687
 8787716036715 ;PB ;JOAO PESSOA ;GRAMAME ;RUA INACIO ALBINO NETO, N. 240, Apto 304, PAV 02 BL 23 ;82.232,25;140.456,78;41.46;Apartamento, 0.00 de área total, 45.09 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716036715
 8787716120767 ;PB ;JOAO PESSOA ;MUCUMAGRO ;RUA CARAMBOLAS, N. 255, Apto 106, TERREO ;85.477,60;146.000,00;41.46;Apartamento, 83.85 de área total, 50.10 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716120767
 8787716123910 ;PB ;JOAO PESSOA ;PARATIBE ;RUA FRANCISCO DE ASSIS DIAS, N. 80, Apto 308, BL E ;82.550,28;141.000,00;41.46;Apartamento, 65.49 de área total, 43.24 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716123910
 8787716491455 ;PB ;JOAO PESSOA ;GRAMAME ;R NAIR MARANHAO DE ALMEIDA, N. 235, Apto 402, ;84.892,14;145.000,00;41.46;Apartamento, 71.57 de área total, 47.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716491455
 8787716573443 ;PB ;JOAO PESSOA ;GRAMAME ;RUA RICARDO SOARES DE SOUZA NETO, N. 107, Apto 303, ;81.379,36;139.000,00;41.46;Apartamento, 66.77 de área total, 45.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716573443
